Training with 512 minibatches per epoch,,,,
step,16500,loss,20.7413,
step,16600,loss,20.0802,
step,16700,loss,20.1034,
step,16800,loss,20.0245,
step,16900,loss,20.3129,
step,17000,loss,20.0001,
step,17100,loss,20.0825,
step,17200,loss,20.4001,
step,17300,loss,20.0108,
step,17400,loss,19.4997,
step,17500,loss,20.5256,
step,17600,loss,20.1364,
step,17700,loss,20.3432,
step,17800,loss,21.0714,
step,17900,loss,19.7473,
step,18000,loss,19.6086,
step,18100,loss,19.6715,
step,18200,loss,19.8938,
step,18300,loss,19.695,
step,18400,loss,20.8348,
step,18500,loss,20.5346,
step,18600,loss,19.5589,
step,18700,loss,19.9809,
step,18800,loss,20.6723,
step,18900,loss,19.5458,
step,19000,loss,20.3306,
step,19100,loss,20.7392,
step,19200,loss,20.2821,
step,19300,loss,20.1059,
step,19400,loss,20.2502,
step,19500,loss,20.0223,
step,19600,loss,21.1656,
step,19700,loss,20.5917,
step,19800,loss,20.1849,
step,19900,loss,19.4641,
step,20000,loss,20.0044,
step,20100,loss,20.0724,
step,20200,loss,19.6372,
step,20300,loss,20.0474,
step,20400,loss,19.9789,
step,20500,loss,20.0013,
step,20600,loss,20.1927,
step,20700,loss,20.2398,
step,20800,loss,19.8303,
step,20900,loss,19.7054,
step,21000,loss,19.878,
step,21100,loss,19.827,
step,21200,loss,19.6525,
step,21300,loss,20.3151,
step,21400,loss,19.7497,
step,21500,loss,19.567,
step,21600,loss,19.8394,
step,21700,loss,20.1268,
step,21800,loss,19.6456,
step,21900,loss,20.2888,
step,22000,loss,20.2451,
step,22100,loss,20.2788,
step,22200,loss,19.8333,
step,22300,loss,20.4275,
step,22400,loss,19.8425,
step,22500,loss,20.1869,
step,22600,loss,19.7445,
step,22700,loss,20.4064,
step,22800,loss,19.8427,
step,22900,loss,20.89,
step,23000,loss,20.2539,
step,23100,loss,20.4351,
step,23200,loss,19.9369,
step,23300,loss,19.8959,
step,23400,loss,19.7252,
step,23500,loss,20.7676,
step,23600,loss,19.5492,
step,23700,loss,20.5423,
step,23800,loss,19.5929,
step,23900,loss,19.4226,
step,24000,loss,19.6088,
step,24100,loss,20.8906,
step,24200,loss,19.5409,
step,24300,loss,20.4616,
step,24400,loss,19.5158,
step,24500,loss,19.4808,
step,24600,loss,19.9342,
step,24700,loss,20.8653,
step,24800,loss,20.4641,
step,24900,loss,20.6406,
step,25000,loss,20.3374,
step,25100,loss,19.9387,
step,25200,loss,19.6769,
step,25300,loss,21.1975,
step,25400,loss,20.3874,
step,25500,loss,19.5716,
